Row,OFD,PFD
TCE5374_I,-0.00999999999931788,-0.00999999999931788
TCE5374_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5375_I,0.119298942554337,0.135700172372253
TCE5375_L,6.82121026329696e-13,6.82121026329696e-13
TCE5376_I,0,0
TCE5377_I,0,0
TCE5378_I,3.46944695195361e-18,0
TCE5379_I,0,0
TCE5381_I,-0.082929197462704,-0.0421452219687808
TCE5382_I,0.0100070609960639,0.0103263199458171
TCE5383_I,0.00331362267684199,-0.001699265211073
TCE5384_I,0,0
TCE5385_I,-0.0099990000001634,-0.00999899999974154
TCE5386_I,-0.0114625437365703,-0.00535878443326965
TCE5387_I,0,0
TCE5388_I,-0.00481122789757449,-0.00999997535230829
TCE5389_I,0.00244487791988287,0.00777494819977537
TCE5390_I,0,0
TCE5391_I,0.0818445441382736,0.0418717714914508
TCE5392_I,3.25260651745651e-19,0
TCE5393_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5394_I,-0.000864225319219258,-0.000864225319959867
TCE5395_I,6.82121026329696e-13,6.82121026329696e-13
TCE5396_I,-0.00849917092364194,-0.00849917091989028
TCE5397_I,0,0
TCE5398_I,-0.0139636958883784,-0.0136869116055323
TCE5399_I,-0.00371218227221756,-0.00265900480965677
TCE5400_I,0,0
TCE5401_I,0,0
TCE5402_I,0,0
TCE5403_I,0,0
TCE5404_I,-0.0323517907963181,-0.0483051100608864
TCE5404_L,6.82121026329696e-13,6.82121026329696e-13
TCE5405_I,0.00445947426953808,0
TCE5405_L,0.0111806654505244,0.0115494152002863
TCE5406_I,0,0
TCE5407_I,0,0
TCE5408_I,0,0
TCE5408_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5409_I,0.011039670965842,0.010877884906511
TCE5410_I,9.99999877231188e-07,9.99999564396836e-07
TCE5410_L,6.82121026329696e-13,6.82121026329696e-13
TCE5411_I,6.82121026329696e-13,-0
TCE5411_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5412_I,-0.0477048851233803,-0.0387252691810157
TCE5412_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5413_I,0.00039196305492178,0
TCE5413_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5414_I,0.00138893829,1.00000012276881e-06
TCE5414_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5415_I,1.4344081478157e-12,0
TCE5415_L,-0,-0
TCE5416_I,-0.00999999999908141,-0
TCE5416_L,-9.09494701772928e-13,-6.82121026329696e-13
TCE5417_I,0,0
TCE5417_L,0,0
TCE5501_I,0,0.124590450574557
TCE5501_L,0,0
TCE5502_I,0,0
TCE5502_L,0.00744094953993854,0.00744094953979124
TCE5504_I,0,-0
TCE5505_I,0.682068013953199,0.36789951055673
TCE5505_L,-0.00174878889991923,-0.0010853911569377
TCE6001_I,0,0
TCE6002_I,-0.00621274237813902,-0.00876702492998001
